scenario,fold,valid_days,scenario_weight,valid_start,valid_end,candidate,feature_group,ratio_variant,clip_name,revenue_weight,ratio_weight,Revenue_mae,Revenue_mape,COGS_mae,COGS_mape,avg_mape,avg_mae
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_conservative_mid_rw1.45_cw1.10,no_web,conservative,mid,1.45,1.1,205975.9544708029,9.382023214272921,244784.50848540146,11.925612213658122,10.653817713965521,225380.23147810219
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_conservative_mid_rw1.45_cw1.15,no_web,conservative,mid,1.45,1.15,205975.9544708029,9.382023214272921,243923.59430656934,11.877621086854674,10.629822150563797,224949.7743886861
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_conservative_mid_rw1.45_cw1.20,no_web,conservative,mid,1.45,1.2,205975.9544708029,9.382023214272921,243072.77472627733,11.830017481295389,10.606020347784156,224524.36459854012
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_conservative_mid_rw1.45_cw1.25,no_web,conservative,mid,1.45,1.25,205975.9544708029,9.382023214272921,242246.11297445258,11.783375153017552,10.582699183645236,224111.03372262773
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_conservative_mid_rw1.45_cw1.30,no_web,conservative,mid,1.45,1.3,205975.9544708029,9.382023214272921,241427.78459854014,11.736942627065194,10.559482920669058,223701.86953467154
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_conservative_mid_rw1.50_cw0.95,no_web,conservative,mid,1.5,0.95,218565.93936131388,9.711694872282617,252067.81572992704,12.248073673587243,10.97988427293493,235316.87754562046
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_conservative_mid_rw1.50_cw1.00,no_web,conservative,mid,1.5,1.0,218565.93936131388,9.711694872282617,251222.09359489055,12.198236072688301,10.954965472485458,234894.01647810222
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_conservative_mid_rw1.50_cw1.05,no_web,conservative,mid,1.5,1.05,218565.93936131388,9.711694872282617,250284.3215875913,12.147531154245767,10.929613013264191,234425.13047445257
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_conservative_mid_rw1.50_cw1.10,no_web,conservative,mid,1.5,1.1,218565.93936131388,9.711694872282617,249437.7589416058,12.099069835488924,10.90538235388577,234001.84915145984
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_conservative_mid_rw1.50_cw1.15,no_web,conservative,mid,1.5,1.15,218565.93936131388,9.711694872282617,248648.03560218978,12.052456926149496,10.882075899216057,233606.98748175183
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_conservative_mid_rw1.50_cw1.20,no_web,conservative,mid,1.5,1.2,218565.93936131388,9.711694872282617,247878.54468978097,12.006450620615702,10.85907274644916,233222.24202554743
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_conservative_mid_rw1.50_cw1.25,no_web,conservative,mid,1.5,1.25,218565.93936131388,9.711694872282617,247143.64182481752,11.961853019174276,10.836773945728446,232854.7905930657
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_conservative_mid_rw1.50_cw1.30,no_web,conservative,mid,1.5,1.3,218565.93936131388,9.711694872282617,246469.0331021898,11.919261556934657,10.815478214608637,232517.48623175186
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_conservative_mid_rw1.55_cw0.95,no_web,conservative,mid,1.55,0.95,233076.91421532843,10.103743060812807,258978.6890328467,12.49156979913972,11.297656429976264,246027.80162408756
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_conservative_mid_rw1.55_cw1.00,no_web,conservative,mid,1.55,1.0,233076.91421532843,10.103743060812807,258376.24700729924,12.448151417102519,11.275947238957663,245726.58061131384
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_conservative_mid_rw1.55_cw1.05,no_web,conservative,mid,1.55,1.05,233076.91421532843,10.103743060812807,257676.42135036498,12.403589113412558,11.253666087112682,245376.66778284672
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_conservative_mid_rw1.55_cw1.10,no_web,conservative,mid,1.55,1.1,233076.91421532843,10.103743060812807,257025.3280839416,12.360122386428618,11.231932723620712,245051.121149635
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_conservative_mid_rw1.55_cw1.15,no_web,conservative,mid,1.55,1.15,233076.91421532843,10.103743060812807,256402.8956569343,12.31746564873145,11.210604354772128,244739.90493613138
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_conservative_mid_rw1.55_cw1.20,no_web,conservative,mid,1.55,1.2,233076.91421532843,10.103743060812807,255820.09104014596,12.276360116444852,11.19005158862883,244448.50262773718
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_conservative_mid_rw1.55_cw1.25,no_web,conservative,mid,1.55,1.25,233076.91421532843,10.103743060812807,255304.27228102193,12.237620646020416,11.17068185341661,244190.59324817517
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_conservative_mid_rw1.55_cw1.30,no_web,conservative,mid,1.55,1.3,233076.91421532843,10.103743060812807,254806.47658759123,12.199533457075136,11.151638258943972,243941.69540145982
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.15_cw0.95,no_web,flex,wide,1.15,0.95,192303.45341240877,9.047365770490332,254071.7250547445,11.841820749400313,10.444593259945322,223187.5892335766
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.15_cw1.00,no_web,flex,wide,1.15,1.0,192303.45341240877,9.047365770490332,252200.6322810219,11.770126610351069,10.4087461904207,222252.04284671534
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.15_cw1.05,no_web,flex,wide,1.15,1.05,192303.45341240877,9.047365770490332,250443.1516970803,11.701256772222107,10.37431127135622,221373.30255474453
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.15_cw1.10,no_web,flex,wide,1.15,1.1,192303.45341240877,9.047365770490332,248733.10370437958,11.634934074694245,10.341149922592288,220518.27855839417
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.15_cw1.15,no_web,flex,wide,1.15,1.15,192303.45341240877,9.047365770490332,247156.35718978103,11.571500279968681,10.309433025229506,219729.9053010949
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.15_cw1.20,no_web,flex,wide,1.15,1.2,192303.45341240877,9.047365770490332,245749.43972627737,11.511544511459512,10.279455140974921,219026.44656934307
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.15_cw1.25,no_web,flex,wide,1.15,1.25,192303.45341240877,9.047365770490332,244454.88895985403,11.45471930439012,10.251042537440226,218379.1711861314
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.15_cw1.30,no_web,flex,wide,1.15,1.3,192303.45341240877,9.047365770490332,243301.98549270074,11.401676935503481,10.224521352996906,217802.71945255477
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.20_cw0.95,no_web,flex,wide,1.2,0.95,184460.4630291971,8.851908788378774,242438.8748722628,11.57122398585462,10.211566387116697,213449.66895072995
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.20_cw1.00,no_web,flex,wide,1.2,1.0,184460.4630291971,8.851908788378774,240577.22129562043,11.497806740178575,10.174857764278673,212518.84216240875
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.20_cw1.05,no_web,flex,wide,1.2,1.05,184460.4630291971,8.851908788378774,238941.93087591243,11.431502994850709,10.141705891614741,211701.19695255475
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.20_cw1.10,no_web,flex,wide,1.2,1.1,184460.4630291971,8.851908788378774,237582.33489051095,11.37164299964839,10.111775894013583,211021.39895985404
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.20_cw1.15,no_web,flex,wide,1.2,1.15,184460.4630291971,8.851908788378774,236315.25846715333,11.314206050020132,10.083057419199452,210387.8607481752
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.20_cw1.20,no_web,flex,wide,1.2,1.2,184460.4630291971,8.851908788378774,235070.23151459853,11.257489700963845,10.054699244671308,209765.34727189783
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.20_cw1.25,no_web,flex,wide,1.2,1.25,184460.4630291971,8.851908788378774,233903.79709854015,11.203238423408802,10.027573605893789,209182.13006386862
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.20_cw1.30,no_web,flex,wide,1.2,1.3,184460.4630291971,8.851908788378774,232937.63047445254,11.153591093166002,10.002749940772388,208699.04675182482
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.25_cw0.95,no_web,flex,wide,1.25,0.95,181046.0809671533,8.767435874543676,232544.45689781022,11.348353125432746,10.057894499988212,206795.26893248176
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.25_cw1.00,no_web,flex,wide,1.25,1.0,181046.0809671533,8.767435874543676,230889.2700547445,11.276788128090974,10.022112001317325,205967.6755109489
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.25_cw1.05,no_web,flex,wide,1.25,1.05,181046.0809671533,8.767435874543676,229475.6325547445,11.212474504494846,9.98995518951926,205260.8567609489
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.25_cw1.10,no_web,flex,wide,1.25,1.1,181046.0809671533,8.767435874543676,228327.37828467152,11.155683095404607,9.961559484974142,204686.7296259124
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.25_cw1.15,no_web,flex,wide,1.25,1.15,181046.0809671533,8.767435874543676,227235.48156934304,11.101124737827494,9.934280306185585,204140.78126824816
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.25_cw1.20,no_web,flex,wide,1.25,1.2,181046.0809671533,8.767435874543676,226221.6741058394,11.049117672494898,9.908276773519287,203633.87753649635
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.25_cw1.25,no_web,flex,wide,1.25,1.25,181046.0809671533,8.767435874543676,225365.3236861314,11.001384707115385,9.88441029082953,203205.70232664235
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.25_cw1.30,no_web,flex,wide,1.25,1.3,181046.0809671533,8.767435874543676,224673.02005474453,10.957669363582092,9.862552619062884,202859.55051094893
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.30_cw0.95,no_web,flex,wide,1.3,0.95,183093.5439781022,8.811907989157824,225484.44649635037,11.190505149845038,10.00120656950143,204288.9952372263
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.30_cw1.00,no_web,flex,wide,1.3,1.0,183093.5439781022,8.811907989157824,223971.13463503646,11.12291765903243,9.967412824095128,203532.33930656934
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.30_cw1.05,no_web,flex,wide,1.3,1.05,183093.5439781022,8.811907989157824,222776.52025547443,11.06244965612793,9.937178822642878,202935.03211678832
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.30_cw1.10,no_web,flex,wide,1.3,1.1,183093.5439781022,8.811907989157824,221725.41952554745,11.005350783955556,9.90862938655669,202409.48175182485
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.30_cw1.15,no_web,flex,wide,1.3,1.15,183093.5439781022,8.811907989157824,220825.8,10.9530707863882,9.882489387773012,201959.6719890511
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.30_cw1.20,no_web,flex,wide,1.3,1.2,183093.5439781022,8.811907989157824,220152.66355839415,10.907625022334901,9.859766505746363,201623.10376824817
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.30_cw1.25,no_web,flex,wide,1.3,1.25,183093.5439781022,8.811907989157824,219605.9085766423,10.866569331456965,9.839238660307394,201349.72627737228
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.30_cw1.30,no_web,flex,wide,1.3,1.3,183093.5439781022,8.811907989157824,219206.00408759125,10.830333058283385,9.821120523720605,201149.77403284673
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.35_cw0.95,no_web,flex,wide,1.35,0.95,188023.38187956208,8.929560443893916,222005.17520072995,11.11829966323029,10.023930053562104,205014.278540146
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.35_cw1.00,no_web,flex,wide,1.35,1.0,188023.38187956208,8.929560443893916,220707.08910583943,11.057464171056777,9.993512307475346,204365.23549270077
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.35_cw1.05,no_web,flex,wide,1.35,1.05,188023.38187956208,8.929560443893916,219693.321770073,11.002545924039199,9.966053183966558,203858.35182481754
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.35_cw1.10,no_web,flex,wide,1.35,1.1,188023.38187956208,8.929560443893916,218853.14518248176,10.952352034328792,9.940956239111355,203438.26353102192
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.35_cw1.15,no_web,flex,wide,1.35,1.15,188023.38187956208,8.929560443893916,218207.08197080292,10.906591505698419,9.918075974796167,203115.2319251825
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.35_cw1.20,no_web,flex,wide,1.35,1.2,188023.38187956208,8.929560443893916,217705.20443430654,10.864536315757599,9.897048379825758,202864.29315693432
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.35_cw1.25,no_web,flex,wide,1.35,1.25,188023.38187956208,8.929560443893916,217434.3410948905,10.829050696386124,9.87930557014002,202728.86148722627
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.35_cw1.30,no_web,flex,wide,1.35,1.3,188023.38187956208,8.929560443893916,217357.46191605838,10.798577401524593,9.864068922709254,202690.42189781024
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.40_cw0.95,no_web,flex,wide,1.4,0.95,195805.32888686133,9.120362770025137,222249.86355839414,11.146532135397408,10.133447452711273,209027.59622262773
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.40_cw1.00,no_web,flex,wide,1.4,1.0,195805.32888686133,9.120362770025137,221206.16494525544,11.091360187710096,10.105861478867617,208505.7469160584
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.40_cw1.05,no_web,flex,wide,1.4,1.05,195805.32888686133,9.120362770025137,220437.97381386862,11.041717547070057,10.081040158547598,208121.65135036496
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.40_cw1.10,no_web,flex,wide,1.4,1.1,195805.32888686133,9.120362770025137,219763.85476277373,10.995170271908098,10.057766520966616,207784.59182481753
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.40_cw1.15,no_web,flex,wide,1.4,1.15,195805.32888686133,9.120362770025137,219194.2754379562,10.951303901122674,10.035833335573905,207499.80216240877
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.40_cw1.20,no_web,flex,wide,1.4,1.2,195805.32888686133,9.120362770025137,218805.66162408757,10.911623651145685,10.01599321058541,207305.49525547447
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.40_cw1.25,no_web,flex,wide,1.4,1.25,195805.32888686133,9.120362770025137,218567.14399635035,10.875520657016123,9.99794171352063,207186.23644160584
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.40_cw1.30,no_web,flex,wide,1.4,1.3,195805.32888686133,9.120362770025137,218497.2078649635,10.844855229385383,9.98260899970526,207151.26837591242
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.45_cw0.95,no_web,flex,wide,1.45,0.95,205975.9544708029,9.382023214272921,225390.52629562045,11.25740850687682,10.31971586057487,215683.2403832117
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.45_cw1.00,no_web,flex,wide,1.45,1.0,205975.9544708029,9.382023214272921,224373.43072992703,11.201541783583068,10.291782498927994,215174.69260036497
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.45_cw1.05,no_web,flex,wide,1.45,1.05,205975.9544708029,9.382023214272921,223638.70091240873,11.152131936952673,10.267077575612797,214807.32769160584
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.45_cw1.10,no_web,flex,wide,1.45,1.1,205975.9544708029,9.382023214272921,223111.05224452558,11.108798016555173,10.245410615414048,214543.50335766425
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.45_cw1.15,no_web,flex,wide,1.45,1.15,205975.9544708029,9.382023214272921,222744.72430656935,11.071711443564256,10.226867328918589,214360.33938868612
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.45_cw1.20,no_web,flex,wide,1.45,1.2,205975.9544708029,9.382023214272921,222466.26790145985,11.037346912309443,10.209685063291182,214221.11118613137
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.45_cw1.25,no_web,flex,wide,1.45,1.25,205975.9544708029,9.382023214272921,222358.94069343066,11.006402750688705,10.194212982480813,214167.4475821168
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.45_cw1.30,no_web,flex,wide,1.45,1.3,205975.9544708029,9.382023214272921,222434.8936313869,10.979750314011907,10.180886764142414,214205.42405109492
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.50_cw0.95,no_web,flex,wide,1.5,0.95,218565.93936131388,9.711694872282617,230857.45014598544,11.437933107025057,10.574813989653837,224711.69475364964
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.50_cw1.00,no_web,flex,wide,1.5,1.0,218565.93936131388,9.711694872282617,230171.26414233577,11.39103685575124,10.55136586401693,224368.60175182484
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.50_cw1.05,no_web,flex,wide,1.5,1.05,218565.93936131388,9.711694872282617,229728.54930656933,11.349460264494853,10.530577568388736,224147.2443339416
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.50_cw1.10,no_web,flex,wide,1.5,1.1,218565.93936131388,9.711694872282617,229463.3495620438,11.312482142819471,10.512088507551045,224014.64446167884
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.50_cw1.15,no_web,flex,wide,1.5,1.15,218565.93936131388,9.711694872282617,229309.22428832116,11.279502902223365,10.495598887252992,223937.58182481752
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.50_cw1.20,no_web,flex,wide,1.5,1.2,218565.93936131388,9.711694872282617,229328.3549270073,11.251932392802406,10.481813632542512,223947.14714416058
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.50_cw1.25,no_web,flex,wide,1.5,1.25,218565.93936131388,9.711694872282617,229442.50127737224,11.227144412750203,10.46941964251641,224004.22031934306
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.50_cw1.30,no_web,flex,wide,1.5,1.3,218565.93936131388,9.711694872282617,229635.00010948902,11.204740924216676,10.458217898249647,224100.46973540145
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.55_cw0.95,no_web,flex,wide,1.55,0.95,233076.91421532843,10.103743060812807,239813.3809124088,11.72196385379065,10.912853457301729,236445.1475638686
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.55_cw1.00,no_web,flex,wide,1.55,1.0,233076.91421532843,10.103743060812807,239370.79040145988,11.680573040285541,10.892158050549174,236223.85230839415
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.55_cw1.05,no_web,flex,wide,1.55,1.05,233076.91421532843,10.103743060812807,239081.10105839415,11.642327531841588,10.873035296327197,236079.0076368613
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.55_cw1.10,no_web,flex,wide,1.55,1.1,233076.91421532843,10.103743060812807,238962.54333941604,11.608641089658008,10.856192075235407,236019.72877737222
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.55_cw1.15,no_web,flex,wide,1.55,1.15,233076.91421532843,10.103743060812807,238894.25113138685,11.576383352980908,10.840063206896858,235985.58267335763
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.55_cw1.20,no_web,flex,wide,1.55,1.2,233076.91421532843,10.103743060812807,238945.67523722627,11.548428722125923,10.826085891469365,236011.29472627735
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.55_cw1.25,no_web,flex,wide,1.55,1.25,233076.91421532843,10.103743060812807,239098.50512773724,11.524039544600948,10.813891302706878,236087.70967153285
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_wide_rw1.55_cw1.30,no_web,flex,wide,1.55,1.3,233076.91421532843,10.103743060812807,239368.06815693429,11.504069817229913,10.803906439021361,236222.49118613137
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_business_rw1.15_cw0.95,no_web,flex,business,1.15,0.95,192303.45341240877,9.047365770490332,254071.7250547445,11.841820749400313,10.444593259945322,223187.5892335766
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_business_rw1.15_cw1.00,no_web,flex,business,1.15,1.0,192303.45341240877,9.047365770490332,252200.6322810219,11.770126610351069,10.4087461904207,222252.04284671534
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_business_rw1.15_cw1.05,no_web,flex,business,1.15,1.05,192303.45341240877,9.047365770490332,250443.1516970803,11.701256772222107,10.37431127135622,221373.30255474453
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_business_rw1.15_cw1.10,no_web,flex,business,1.15,1.1,192303.45341240877,9.047365770490332,248733.10370437958,11.634934074694245,10.341149922592288,220518.27855839417
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_business_rw1.15_cw1.15,no_web,flex,business,1.15,1.15,192303.45341240877,9.047365770490332,247156.35718978103,11.571500279968681,10.309433025229506,219729.9053010949
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_business_rw1.15_cw1.20,no_web,flex,business,1.15,1.2,192303.45341240877,9.047365770490332,245749.43972627737,11.511544511459512,10.279455140974921,219026.44656934307
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_business_rw1.15_cw1.25,no_web,flex,business,1.15,1.25,192303.45341240877,9.047365770490332,244454.88895985403,11.45471930439012,10.251042537440226,218379.1711861314
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_business_rw1.15_cw1.30,no_web,flex,business,1.15,1.3,192303.45341240877,9.047365770490332,243301.98549270074,11.401676935503481,10.224521352996906,217802.71945255477
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_business_rw1.20_cw0.95,no_web,flex,business,1.2,0.95,184460.4630291971,8.851908788378774,242438.8748722628,11.57122398585462,10.211566387116697,213449.66895072995
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_business_rw1.20_cw1.00,no_web,flex,business,1.2,1.0,184460.4630291971,8.851908788378774,240577.22129562043,11.497806740178575,10.174857764278673,212518.84216240875
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_business_rw1.20_cw1.05,no_web,flex,business,1.2,1.05,184460.4630291971,8.851908788378774,238941.93087591243,11.431502994850709,10.141705891614741,211701.19695255475
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_business_rw1.20_cw1.10,no_web,flex,business,1.2,1.1,184460.4630291971,8.851908788378774,237582.33489051095,11.37164299964839,10.111775894013583,211021.39895985404
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_business_rw1.20_cw1.15,no_web,flex,business,1.2,1.15,184460.4630291971,8.851908788378774,236315.25846715333,11.314206050020132,10.083057419199452,210387.8607481752
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_business_rw1.20_cw1.20,no_web,flex,business,1.2,1.2,184460.4630291971,8.851908788378774,235070.23151459853,11.257489700963845,10.054699244671308,209765.34727189783
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_business_rw1.20_cw1.25,no_web,flex,business,1.2,1.25,184460.4630291971,8.851908788378774,233903.79709854015,11.203238423408802,10.027573605893789,209182.13006386862
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_business_rw1.20_cw1.30,no_web,flex,business,1.2,1.3,184460.4630291971,8.851908788378774,232937.63047445254,11.153591093166002,10.002749940772388,208699.04675182482
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_business_rw1.25_cw0.95,no_web,flex,business,1.25,0.95,181046.0809671533,8.767435874543676,232544.45689781022,11.348353125432746,10.057894499988212,206795.26893248176
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_business_rw1.25_cw1.00,no_web,flex,business,1.25,1.0,181046.0809671533,8.767435874543676,230889.2700547445,11.276788128090974,10.022112001317325,205967.6755109489
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_business_rw1.25_cw1.05,no_web,flex,business,1.25,1.05,181046.0809671533,8.767435874543676,229475.6325547445,11.212474504494846,9.98995518951926,205260.8567609489
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_business_rw1.25_cw1.10,no_web,flex,business,1.25,1.1,181046.0809671533,8.767435874543676,228327.37828467152,11.155683095404607,9.961559484974142,204686.7296259124
548d_1fold,1,548,0.45,2021-07-02,2022-12-31,ratio_no_web_flex_business_rw1.25_cw1.15,no_web,flex,business,1.25,1.15,181046.0809671533,8.767435874543676,227235.48156934304,11.101124737827494,9.934280306185585,204140.78126824816
